Unnamed: 0,order_id,review_id,review_comment_title_en,review_comment_message_en,review_text_combined,sentiment,sentiment_score,primary_topic,topics,classification_reason
69173,a231611f82f7625fba490466e2606aa5,406fc47d59316f2325b9f07276c7c4ce,Not Available,Ok.,Ok.,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69174,db450aca52c200c9c1c1d9cf4dff0338,af53eb3abfcc81d20d80ef03c5b49ec8,Not Available,Excellent,Excellent,Positive,0.572,Positive Experience,Positive Experience,Positive sentiment; mentions 'excellent' related to positive experience.
69175,383e1abcae2216bb7149870157ac31a9,bab0c22b1e37fe208c1c17688e9b4485,Not Available,OK,OK,Positive,0.296,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69177,553379bf1f6c95489ae135f97327fd91,ae6773f1b360f1c6369bfe4cb2df6fea,Not Available,I have not received the product so far and no contact advising the reason,I have not received the product so far and no contact advising the reason,Negative,-0.353,Delivery Delay,Delivery Delay,Negative sentiment; mentions 'have not received' related to delivery delay.
69178,42f411d422812629088893b1dcbc9749,bfa889075f1921dd30ef47eadc98a547,Not Available,"I buy a broom, the right thing is to come in a pair. Then I open the package, one broom and not two. I know I'm going to have to buy the other broom. I enter the site, there is no more. Only sell pairs!! Thanks!!","I buy a broom, the right thing is to come in a pair. Then I open the package, one broom and not two. I know I'm going to have to buy the other broom. I enter the site, there is no more. Only sell pairs!! Thanks!!",Positive,0.434,Packaging,Packaging,Positive sentiment; mentions 'package' related to packaging.
69186,ad20e4772c02fa44040fe219a2a172b6,c47da18cf180f20d9a8013eae6499590,the shower was missing,In the product image it shows the shower but it came without,the shower was missing - In the product image it shows the shower but it came without,Negative,-0.153,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
69188,984d046c833232079162e22c7ef8c15d,010038fadf80b7f60e993609e3f845c0,Not Available,i received the beer cooler on thursday on friday i tested it. the faucet is leaking and the wood below has swelled. how do i do it?,i received the beer cooler on thursday on friday i tested it. the faucet is leaking and the wood below has swelled. how do i do it?,Neutral,0.0,Product Condition/Damage,Product Condition/Damage,Neutral sentiment; mentions 'leaking' related to product condition/damage.
69190,4571099e8d87a92750edfddf99e5b56a,86351ff283f6021610d107fa62cfa44e,Not Available,"Simple and good case, but the film came with a cracked edge, very fragile film","Simple and good case, but the film came with a cracked edge, very fragile film",Positive,0.238,Product Condition/Damage,Product Condition/Damage,Positive sentiment; mentions 'cracked' related to product condition/damage.
69191,0689012a897b2ac50b37994d77898bc8,98386842130ddfd82cb17e1f4707e10d,Not Available,"I haven't received it yet and everything leads me to believe that if I didn't go after it, they wouldn't have sent it yet. If they already sent it. I'm waiting until now. My customers are all being served standing up.","I haven't received it yet and everything leads me to believe that if I didn't go after it, they wouldn't have sent it yet. If they already sent it. I'm waiting until now. My customers are all being served standing up.",Neutral,0.0,Delivery Delay,Delivery Delay,Neutral sentiment; mentions 'haven't received' related to delivery delay.
69193,efa967efa40217c320aa7aa2954ebe52,332cb22c4b66056ce03d3bea3f14654b,I recommend,Very good chair and easy to assemble. Ideal for studies!,I recommend - Very good chair and easy to assemble. Ideal for studies!,Positive,0.906,Positive Experience,Positive Experience,"Positive sentiment; mentions 'recommend, very good' related to positive experience."
69196,599879f65ecb99f5e7ac1060022559d1,4f409007a0aa45f05f6a280f53fe6518,Not Available,This teapot features a simple material but you can use it and make a delicious coffee...,This teapot features a simple material but you can use it and make a delicious coffee...,Positive,0.723,Product Quality,Product Quality,Positive sentiment; mentions 'material' related to product quality.
69200,e75a7233bc67f958969f8c0cc950b999,b3da8daca7bf1400704b3f71363f7d7c,Great seller,"Fast delivery, great seller","Great seller - Fast delivery, great seller",Positive,0.848,Seller Service,"Seller Service, Positive Experience",Positive sentiment; mentions 'seller' related to seller service.
69202,40c1597a3bf7628a0c70b7aeb1cb9c51,9eb09bfbd32d75027f06cfbfa0e496c1,Not Available,Super recommend I always buy so far mega satisfied with my purchases,Super recommend I always buy so far mega satisfied with my purchases,Positive,0.858,Positive Experience,Positive Experience,"Positive sentiment; mentions 'recommend, satisfied' related to positive experience."
69203,46162b40be0f9a769ab382cfac1d9a20,891a970ff766151c96f0ca9516c62c36,Not Available,"The quality was a little below expectations, but as it is an internet purchase, I am satisfied","The quality was a little below expectations, but as it is an internet purchase, I am satisfied",Positive,0.572,Product Quality,"Product Quality, Positive Experience",Positive sentiment; mentions 'quality' related to product quality.
69205,3c6f2c25e0bc1279d17395ec365ea14c,758890600eb0ae17609443c1df04df60,Not Available,VERY SATISFIED WITH THE QUALITY OF INFORMATION STEP BY STEP UNTIL RECEIPT OF THE PRODUCT.,VERY SATISFIED WITH THE QUALITY OF INFORMATION STEP BY STEP UNTIL RECEIPT OF THE PRODUCT.,Positive,0.475,Product Quality,"Product Quality, Positive Experience",Positive sentiment; mentions 'quality' related to product quality.
69208,b7a77aac1be341d2f9009b231cd3b4e8,86c0352acbf0906d9ff65f667203c329,Not Available,Deliveries are taking too long.,Deliveries are taking too long.,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69211,90aea7c4e52538a18cb9bbfd16f09185,2631f3521b15aa29f26bb954d19e2d6f,Not Available,"It took a while to post, but it was delivered on time.","It took a while to post, but it was delivered on time.",Neutral,0.0,Delivery Speed,Delivery Speed,Neutral sentiment; mentions 'on time' related to delivery speed.
69214,0814daa4d12a646aeb73c429d5852f4d,3da449f3f42e2495affe48dc7060e7cd,boa,cortina de blackout normal.,boa - cortina de blackout normal.,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69218,278ce3d59dd06d461a1a4d6703790ae9,6a64611c05ca1b15291a686a2b3044c7,Not Available,Very good product and arrived on time!,Very good product and arrived on time!,Positive,0.54,Delivery Speed,"Delivery Speed, Product Quality, Positive Experience",Positive sentiment; mentions 'on time' related to delivery speed.
69220,803aa4666b8c108ee27e65f64ad038fc,2a075bc5d5422ea2dc682360d3b741d1,Excellent product,Not Available,Excellent product - Not Available,Positive,0.572,Product Quality,"Product Quality, Positive Experience",Positive sentiment; mentions 'excellent product' related to product quality.
69223,e425680f760cbc130be3e53a9773c584,19ff7f2ec1b7889bc11f85667a22eaa3,Not Available,Powerful and big.,Powerful and big.,Positive,0.421,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69224,4a4d085561af094aeffaeb7fdaeac8ac,2bc559f2dea4136165b19e0d55ac34f5,Not Available,Delivered within 10 days. Highly recommend. And the product came exactly what I bought.,Delivered within 10 days. Highly recommend. And the product came exactly what I bought.,Positive,0.42,Positive Experience,Positive Experience,Positive sentiment; mentions 'recommend' related to positive experience.
69225,2ca8cb6bbc44be38933576d3355ab023,1f8536f190ef0013fc0b7b2a03618639,Not Available,"Delivery as agreed and before the deadline, excellent!","Delivery as agreed and before the deadline, excellent!",Positive,0.726,Positive Experience,Positive Experience,Positive sentiment; mentions 'excellent' related to positive experience.
69227,f256f9e290a782032234f9bb030d2fb3,e2a590e79c4ccb0023a5ee90f58d977f,BAD,"IT WAS NOT THE PRODUCT I CHOOSE.
I ASKED, I WAS VERY CLEAR, I KEM DECK WITH BIG SUITS AND VEIRO WITH SMALL SUITS. HOW DO I RETURN? OR THE CALLER'S PHONE NUMBER?","BAD - IT WAS NOT THE PRODUCT I CHOOSE.
I ASKED, I WAS VERY CLEAR, I KEM DECK WITH BIG SUITS AND VEIRO WITH SMALL SUITS. HOW DO I RETURN? OR THE CALLER'S PHONE NUMBER?",Positive,0.365,Return/Refund,Return/Refund,Positive sentiment; mentions 'return' related to return/refund.
69233,bd95be22b2ec58c249193c6b07f45e6f,26f8eb4987f258ec43ab950ce2f359a1,Not Available,Bim,Bim,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69234,0946ea44283ef9035521460a12da1569,56aa9b39924c7408d13861e714f0fc94,Not Available,"Unforeseen happens, I know the store is serious. I hope my products arrive soon.","Unforeseen happens, I know the store is serious. I hope my products arrive soon.",Positive,0.382,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69235,0a485e9f82800bf8b36ae34ad2a91aa2,6b02c273726fbe814017cc25e1c237a4,Not Available,Well packaged and delivered on time,Well packaged and delivered on time,Positive,0.273,Delivery Speed,"Delivery Speed, Packaging",Positive sentiment; mentions 'on time' related to delivery speed.
69236,dd25c0d770dfe6c63eeb2949b311267d,71fcc76728efa870e84af5aa77f34e03,Very satisfied,The product was delivered in order and before the agreed deadline.,Very satisfied - The product was delivered in order and before the agreed deadline.,Positive,0.636,Positive Experience,Positive Experience,Positive sentiment; mentions 'satisfied' related to positive experience.
69237,aecfda74ec8e7c93765ba62e09a995d2,542c3f2a430552c07ff9b3e8087f70db,Not Available,Very beautiful and quality product,Very beautiful and quality product,Positive,0.636,Product Quality,"Product Quality, Positive Experience",Positive sentiment; mentions 'quality' related to product quality.
69239,c2f4ff5a710ff7ff87f90b026028bf18,b21c15c2db7f6c0ac5e90428e157dd09,Not Available,"great product, arrived super well","great product, arrived super well",Positive,0.878,Positive Experience,Positive Experience,Positive sentiment; mentions 'great' related to positive experience.
69240,35e848019d8ceb908dc3729407016572,6a236c9bd83281cf375ddc527ebc4f6f,Not Available,The three devices were posted with different codes and on the Lannister store website only one code was informed for the three devices.,The three devices were posted with different codes and on the Lannister store website only one code was informed for the three devices.,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69241,89e371394a8b2bf6c2648361a2e60b24,e288342292a1effbfc20a9191abc7fdf,Not Available,"You say that it will be delivered to your home and charge a fee, however, I had to pick up the product at the post office...","You say that it will be delivered to your home and charge a fee, however, I had to pick up the product at the post office...",Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69243,8a9c92e30e40b3396b2b697f38273972,deaee74cbcf568d0e3fcca927a80b5b9,Not Available,Fast delivery and good product.,Fast delivery and good product.,Positive,0.44,Product Quality,Product Quality,Positive sentiment; mentions 'good product' related to product quality.
69244,a02139e1bf51513338d2df19fd5d1d28,ea432cdee91823632a8df17ce1572506,Excellent,"It takes a few days for it to ""take effect"". But it works.","Excellent - It takes a few days for it to ""take effect"". But it works.",Positive,0.329,Positive Experience,Positive Experience,Positive sentiment; mentions 'excellent' related to positive experience.
69246,f726f658e548a5e6e7f2c8f4ee47d73f,e8f34e09362d20a7ad22f137bfc2b86a,Not Available,"I really liked the towels, they are nice and soft.","I really liked the towels, they are nice and soft.",Positive,0.709,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69249,fa2cc48dfd7ce0f97490bb4ab4c98eb2,39a4b75d76363f47e3e72a3d21e7c43f,Not Available,It arrived faster than the deadline. Great brushes and just like the photo,It arrived faster than the deadline. Great brushes and just like the photo,Positive,0.765,Delivery Speed,"Delivery Speed, Positive Experience",Positive sentiment; mentions 'arrived fast' related to delivery speed.
69250,8a5c6f8c338d3e4804bd969ba46d5d0c,19238036379b1539c2f70ce6b3c196a0,Not Available,"Delivery of partner products should be baratheon . Correios is complicated, it destroys a well-constructed name.","Delivery of partner products should be baratheon . Correios is complicated, it destroys a well-constructed name.",Negative,-0.557,Shipping/Logistics,Shipping/Logistics,Negative sentiment; mentions 'correios' related to shipping/logistics.
69251,b817f6c3399d06c7629a445527b463dd,f1bb08d34c167438b95b9540427e93fa,Not Available,I canceled the order and you want to send it to me?,I canceled the order and you want to send it to me?,Positive,0.077,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69252,8d3280c1ecf98c7dce004f7c67d67acf,3922c2e85d7a1a505def56fac14de192,Not Available,takes a long time to/deliver,takes a long time to/deliver,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69255,6139a798f92b14ad667f3a8fb8f78c4c,486ba73d63f6d91dbdc5160397c7420d,Not Available,I've bought other times but I'm having problems with this purchase,I've bought other times but I'm having problems with this purchase,Negative,-0.55,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
69256,66efd2908f85d751e42a8ef1b0bf103a,6024d5920f4b690e8c9196e3006d51fa,Not Available,I love shopping at Lannister stores! You guys are excellent... congratulations!,I love shopping at Lannister stores! You guys are excellent... congratulations!,Positive,0.924,Positive Experience,Positive Experience,"Positive sentiment; mentions 'congratulations, excellent' related to positive experience."
69258,b5e7a885c4a373e5aef1caffa539d967,23cc16b7bf970fb3c17b866677b0760c,Not Available,Product came well ahead of schedule,Product came well ahead of schedule,Positive,0.273,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69259,2305ed31728716b03cd76aef3ace0377,c4dac6d80ef188e5c2f04595331b0ec2,Not Available,Bom,Bom,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69261,17857d838bdb0e75ae6d0c02dd488ade,a884ebe0319e516bd58bca34c7871aea,recommended,"I like the company, quality products.","recommended - I like the company, quality products.",Positive,0.511,Product Quality,Product Quality,Positive sentiment; mentions 'quality' related to product quality.
69262,402094e1d8f8b5f681f962bc2554345a,9828935505d2a858580d91fc3311c565,Not Available,"Mr. Director| Only 2 units of yellow pendant light cone came, one box. with 10 led bulbs of 10 watts. MISSING A WHITE PENDANT LIGHT WITH A YELLOW COLOR FRAME","Mr. Director| Only 2 units of yellow pendant light cone came, one box. with 10 led bulbs of 10 watts. MISSING A WHITE PENDANT LIGHT WITH A YELLOW COLOR FRAME",Negative,-0.447,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
69263,ea4bb4fa30c5a1548498436f448383af,e788603bff8a6feec6a514ed6659e28e,Not Available,Very efficient company!!!,Very efficient company!!!,Positive,0.608,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69268,4ed01120b6d2cbb2a2fe37897f9611f4,57ee3911f87ba20a2fb8d6993336bcd1,Not Available,"I replied that I did not receive the correct product because I bought a BiVolt product (110 and 220v) and they gave me a 110v product.
How is that?","I replied that I did not receive the correct product because I bought a BiVolt product (110 and 220v) and they gave me a 110v product.
How is that?",Neutral,0.0,Delivery Delay,Delivery Delay,Neutral sentiment; mentions 'did not receive the ' related to delivery delay.
69269,701f27990d1bec0c6210837db886ab90,1e944efcd10b304599ed11e2896531bb,Good product,Good product but the CD for installation on the PC came broken,Good product - Good product but the CD for installation on the PC came broken,Negative,-0.307,Product Condition/Damage,"Product Condition/Damage, Product Quality",Negative sentiment; mentions 'broken' related to product condition/damage.
69270,fe25e6ae3200a0fd420ba45277d19fc5,cf06fb4b5903b5e3ddc76f482d626e51,Not Available,"It was informed that a bivolt product would be sent and they sent a 127v product, resulting in more time without a coffee maker, complaint made to the website and 48 hours have passed and no contact has been made.","It was informed that a bivolt product would be sent and they sent a 127v product, resulting in more time without a coffee maker, complaint made to the website and 48 hours have passed and no contact has been made.",Negative,-0.527,Other,Other,Negative tone detected in review text; no specific topic keywords matched.
69276,0d09617395364c88c4ad7c457b439314,129a0d2323ed7151534ebffd28ea9314,Not Available,Goods delivered ahead of schedule,Goods delivered ahead of schedule,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69279,2ba7606d460463236bcf10ed3f6510d6,53ba130892826ae91f5ff010f8136fea,Not Available,I would indicate this store for the commitment to deliver before the deadline congratulations 👏👏👍,I would indicate this store for the commitment to deliver before the deadline congratulations 👏👏👍,Positive,0.758,Positive Experience,Positive Experience,Positive sentiment; mentions 'congratulations' related to positive experience.
69282,f57f7dbab452c458aa02f002370f6501,084eee43c754177973ca55426edf3321,Not Available,"I have always bought and will continue to buy, because it has always worked, everything arrives in order, perfect.","I have always bought and will continue to buy, because it has always worked, everything arrives in order, perfect.",Positive,0.572,Positive Experience,Positive Experience,Positive sentiment; mentions 'perfect' related to positive experience.
69283,1442b25f1cb6b0dd05c29b7df04aa0aa,d059af5cf5f4eb140d662ac317af84b6,Not Available,It takes a long time to deliver the product.,It takes a long time to deliver the product.,Neutral,0.0,Delivery Delay,Delivery Delay,Neutral sentiment; mentions 'long time to deliver' related to delivery delay.
69285,b55b20186d1b1e9377f4fbeec39167bd,4e1f3489036453e7d37c1b7f0383b85f,Not Available,"I believe the capacity is 450ml... It's good, simple, nothing spectacular, to give as a gift to anyone who likes the Harry Potter theme, it's worth it!","I believe the capacity is 450ml... It's good, simple, nothing spectacular, to give as a gift to anyone who likes the Harry Potter theme, it's worth it!",Positive,0.869,Price/Value,Price/Value,Positive sentiment; mentions 'worth it' related to price/value.
69290,929d67c764704d96d97612a7516a1d2c,d7c170444316cfed683b732d600a575d,Not Available,the packaging could be better,the packaging could be better,Positive,0.44,Packaging,Packaging,Positive sentiment; mentions 'packaging' related to packaging.
69295,350508df3bad3da1cf8a3ac50f8c0406,a22b97a2a58698e8379f426edd1ce55f,Not Available,"Arrived ahead of schedule, excellent product very beautiful !!","Arrived ahead of schedule, excellent product very beautiful !!",Positive,0.858,Positive Experience,"Delivery Speed, Product Quality, Positive Experience","Positive sentiment; mentions 'beautiful, excellent' related to positive experience."
69296,2c6b178947f5f631ec35f2a04c65c6d0,323ed96df39bd0d9fb54c0f7092e689b,bad quality,Bad quality product! It looks nothing like the product photo on the website! I'll give it back!,bad quality - Bad quality product! It looks nothing like the product photo on the website! I'll give it back!,Negative,-0.875,Product Quality,Product Quality,Negative sentiment; mentions 'quality' related to product quality.
69298,bd5de289aee2b10eb505c63fc91df4d7,40984c6c5fea6991b761dea25705c358,QUALITY PRODUCT,"The product was delivered quickly and its quality is very good, it is worth the cost benefit.","QUALITY PRODUCT - The product was delivered quickly and its quality is very good, it is worth the cost benefit.",Positive,0.796,Product Quality,"Delivery Speed, Price/Value, Product Quality, Positive Experience",Positive sentiment; mentions 'quality' related to product quality.
69299,2a23142a41112f238b8a14f9ef3082a7,2ae208c7baef117303ccab6f991c4f0c,Not Available,Product delivered in a timely manner..,Product delivered in a timely manner..,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69301,cba45d3fa18d26bd7c6935fca4449feb,04773339d365922368c826d1afa7b791,very good material super,Not Available,very good material super - Not Available,Positive,0.81,Product Quality,"Product Quality, Positive Experience",Positive sentiment; mentions 'material' related to product quality.
69302,e0ba4b3c107e06a39d608c7442467d85,3d9186bc9f7b62287aaf17e739a95dca,Not Available,I bought two covers and received only one.,I bought two covers and received only one.,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69304,1c5be2940a0e9dae8e4ec24c9c630d21,9fa3665c7b3a6b8d7fbc52cbbaeba039,Not Available,"Excellent quality product, fast delivery.","Excellent quality product, fast delivery.",Positive,0.572,Product Quality,"Product Quality, Positive Experience",Positive sentiment; mentions 'quality' related to product quality.
69305,a795405baf7d9a63ecd5d22978476c08,7a19b0995f31b7db5b6544d914faabf2,Not Available,Great seller fast recommend,Great seller fast recommend,Positive,0.765,Positive Experience,"Seller Service, Positive Experience","Positive sentiment; mentions 'great, recommend' related to positive experience."
69310,87a7993a41d542a5b33757b3a453efb0,369d913ee65322eb250cdd2b8c5eab20,Not Available,"EXCELLENT PRODUCT, DELIVERED ON TIME AND EXCELLENT QUALITY","EXCELLENT PRODUCT, DELIVERED ON TIME AND EXCELLENT QUALITY",Positive,0.813,Product Quality,"Delivery Speed, Product Quality, Positive Experience","Positive sentiment; mentions 'excellent product, quality' related to product quality."
69311,35e80bf3e6241ac7d357c90ca82a3af9,0da00a48a70968981bd5a1b14b4d73a1,Not Available,I ask for improvements in the delivery time of the products.,I ask for improvements in the delivery time of the products.,Positive,0.318,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69312,0a32c98faaa09357e357a60d02704a3c,472a5cceb0c2a9519e44f45b6c9704b9,Not Available,very good. Quality product. correct term.fair price..I loved it..Thank you.,very good. Quality product. correct term.fair price..I loved it..Thank you.,Positive,0.796,Positive Experience,"Price/Value, Product Quality, Positive Experience","Positive sentiment; mentions 'loved, very good' related to positive experience."
69313,e847ea44928b27b43984d79532b7ae20,ffac0dece7c5ac3c9ec3d7362f324ad2,Not Available,VERY FAST DELIVERY,VERY FAST DELIVERY,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69315,b563e4c9abf7b930b4bad28a98c22670,06b68f8cf466620588f9c9cdfba773ac,Not Available,"As for the delivery of the product, I am satisfied. We are waiting to see if it works as testimonials.","As for the delivery of the product, I am satisfied. We are waiting to see if it works as testimonials.",Positive,0.421,Positive Experience,Positive Experience,Positive sentiment; mentions 'satisfied' related to positive experience.
69317,6574e472aab8b68f76831790f2212403,847f6de17d38f059f5cbfc2d53598de4,I highly recommend,Fast Delivery...Correct product.,I highly recommend - Fast Delivery...Correct product.,Positive,0.42,Positive Experience,Positive Experience,Positive sentiment; mentions 'recommend' related to positive experience.
69322,ae20eb35b4db0fe168b36c6c6e3ff0a0,869083c0a0b00b30c977f257ca52c66d,Not Available,Product delivered on time but product came totally wrong. I ordered a case and screen protector for a Xiaomi Redmi Note 4X phone. And came cover and film of another larger phone.,Product delivered on time but product came totally wrong. I ordered a case and screen protector for a Xiaomi Redmi Note 4X phone. And came cover and film of another larger phone.,Negative,-0.68,Delivery Speed,Delivery Speed,Negative sentiment; mentions 'on time' related to delivery speed.
69324,4bccceeea58d5e2e65e3bf9b7bfb1f49,e0f3878ad5470db081c56d80db14b379,Excellent.,I recommend.,Excellent. - I recommend.,Positive,0.735,Positive Experience,Positive Experience,"Positive sentiment; mentions 'excellent, recommend' related to positive experience."
69334,20b93906f0b1d44ad5e6c166ab370ba7,71331bdbd621d68216e135532172a242,Not Available,"The delivery was perfect they delivered much before the stipulated deadline.
I recommend","The delivery was perfect they delivered much before the stipulated deadline.
I recommend",Positive,0.735,Positive Experience,Positive Experience,"Positive sentiment; mentions 'perfect, recommend' related to positive experience."
69336,0660b9ab6d1e2653ba4395a095e58cad,4f802b82f71bbabf6267a95a291a7df7,Not Available,"The tracking code shows me ""delivered to recipient"" but I haven't received any order so far and it's been over 24hrs at the time I'm writing here.","The tracking code shows me ""delivered to recipient"" but I haven't received any order so far and it's been over 24hrs at the time I'm writing here.",Neutral,0.0,Delivery Delay,"Delivery Delay, Shipping/Logistics",Neutral sentiment; mentions 'haven't received' related to delivery delay.
69337,df5f436b9325e3e1716be74b6c5ce828,605eaee1b0426dd9b908221a3b7bf5d5,Not Available,"Delivery before deadline. Product arrived in perfect condition. The adhesive is super good (I was already prepared to put extra stickers, but I didn't need to). It turned out beautiful!","Delivery before deadline. Product arrived in perfect condition. The adhesive is super good (I was already prepared to put extra stickers, but I didn't need to). It turned out beautiful!",Positive,0.916,Positive Experience,Positive Experience,"Positive sentiment; mentions 'beautiful, perfect' related to positive experience."
69339,bdda3ba1c505bc39ff2117e340280a74,17bf199dad9351d93c2c7b35963b5e1a,Roomy,"In the impossibility of delivery or product, I think feedback is at least necessary.","Roomy - In the impossibility of delivery or product, I think feedback is at least necessary.",Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69341,5f332fa4ad3167e08253c656a2fae4cc,69656c61f28df3ae12781c3172558583,Not received,Nothing against the store. I just didn't get,Not received - Nothing against the store. I just didn't get,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69345,a2d927607d821f3655717e2aa7eaa3f2,128260e7afd19ef701eb28ebc15862ea,Not Available,I ordered the product in lilac color but it was delivered in black,I ordered the product in lilac color but it was delivered in black,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69346,ce938f4382d04c8b3df8c773d3187449,f8daeac1e25366aaa188d573bb0bcd3f,Not Available,"I purchased 6 chairs and only received 2, and stark is not responsible for the merchandise purchased on his website, which is absurd.","I purchased 6 chairs and only received 2, and stark is not responsible for the merchandise purchased on his website, which is absurd.",Negative,-0.241,Shipping/Logistics,Shipping/Logistics,Negative sentiment; mentions 'only received 2' related to shipping/logistics.
69352,6c04e18419b0d30c6ba8401b3edd95a3,214226199f522f3cee10f628bb700eb7,Not Available,I have not received the product.,I have not received the product.,Neutral,0.0,Delivery Delay,Delivery Delay,Neutral sentiment; mentions 'have not received' related to delivery delay.
69353,151e44f3dd461fe0838b6f59f884749f,686eece1abf58531d6f183ce10905c95,Not Available,The product has not been delivered,The product has not been delivered,Neutral,0.0,Delivery Delay,Delivery Delay,Neutral sentiment; mentions 'has not been delivered' related to delivery delay.
69359,f59598bb404b6266abfc1fc2d18aa79d,a2fbacd547279df1410976cc70f09b47,Not Available,"delivery well before the deadline, very good product and well packaged","delivery well before the deadline, very good product and well packaged",Positive,0.75,Packaging,"Packaging, Product Quality, Positive Experience",Positive sentiment; mentions 'well packaged' related to packaging.
69362,14083f06e3e4bf1cd90b09251b0b7061,7a4ff06f10c27d6295bf175058046744,Not Available,Product arrived ahead of schedule.,Product arrived ahead of schedule.,Neutral,0.0,Delivery Speed,Delivery Speed,Neutral sentiment; mentions 'arrived ahead' related to delivery speed.
69365,b2bc298fa029f415e70abae220ebf282,b0ebafe30fb2bea0cf7b8f85949c4b01,Not Available,It arrived pretty fast!,It arrived pretty fast!,Positive,0.541,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69373,25d98499d4fbac84c6e15d83148cf23a,c76e2846b96190147426d07aff23f9d8,Not Available,"Reliable products and efficient delivery, every time!","Reliable products and efficient delivery, every time!",Positive,0.475,Other,Other,Positive tone detected in review text; no specific topic keywords matched.
69382,45b0a671da62d1c868294b22b4837dca,8238f8d66b691ca40a27ed7139fb0da1,Not Available,"I HAVEN'T RECEIVED MY PRODUCT YET, THE DELIVERY TIME HAS PASSED SINCE 02/20/2018","I HAVEN'T RECEIVED MY PRODUCT YET, THE DELIVERY TIME HAS PASSED SINCE 02/20/2018",Neutral,0.0,Delivery Delay,Delivery Delay,Neutral sentiment; mentions 'haven't received' related to delivery delay.
69386,7384cdc62fcd832cd6c6026440c42821,52feb86d64e5ef2896a6c09f9c2c210a,Recommend-B,"only one of the headphones arrived with the top part a little loose, but I believe that will not influence the product.","Recommend-B - only one of the headphones arrived with the top part a little loose, but I believe that will not influence the product.",Neutral,-0.027,Positive Experience,Positive Experience,Neutral sentiment; mentions 'recommend' related to positive experience.
69387,21d8497f62e0a7a9a219af444cbd2b28,48321f2b40569378083d5dd4ccb18539,Chair,"I don't recommend it, it's very poor quality, it came with the seat torn, the white part so dirty it was so weathered that it came, I paid expensive shipping and didn't receive it at home, so I had to go look for it.","Chair - I don't recommend it, it's very poor quality, it came with the seat torn, the white part so dirty it was so weathered that it came, I paid expensive shipping and didn't receive it at home, so I had to go look for it.",Negative,-0.882,Product Condition/Damage,"Product Condition/Damage, Delivery Delay, Price/Value, Product Quality, Positive Experience",Negative sentiment; mentions 'torn' related to product condition/damage.
69390,727c518f08e50c90816678d404111db2,368207270aac9f3136d08f7f2d76029e,Not Available,I bought 2 tires but only 1 arrived so far the deadline was until February 20th,I bought 2 tires but only 1 arrived so far the deadline was until February 20th,Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69392,4a30b23df08e6525271a2b1fdab7cce7,24e1c2ccb9c69240c846222d2f389f19,Not Available,"In the product description it says that it comes in 3 pieces, but I received 2, the quilt and the pillow holder the pillow did not come in any of the quilts I ordered.","In the product description it says that it comes in 3 pieces, but I received 2, the quilt and the pillow holder the pillow did not come in any of the quilts I ordered.",Neutral,0.0,Other,Other,Neutral tone detected in review text; no specific topic keywords matched.
69397,32fb9842a1e575a59a048b0f5b471d94,fab75cbec20b6c3f78047033c55513f6,Not Available,"The product is good! It has a medium quality, more to high, I recommend it to start and also for decoration and perfect, it comes with the support to put it on the wall.","The product is good! It has a medium quality, more to high, I recommend it to start and also for decoration and perfect, it comes with the support to put it on the wall.",Positive,0.902,Positive Experience,"Product Quality, Positive Experience","Positive sentiment; mentions 'perfect, recommend' related to positive experience."
